packet_count,byte_count,duration,avg_packet_size,mean_iat,var_iat,dst_ip,label
30,3750,4.72,129,0.162759,0.008498,192.168.1.46,0
50,3293,1.25,109,0.02551,0.006136,192.168.1.48,0
270,5016759,58.27,1166,0.091279,0.979397,10.0.0.2,1
42,4023,0.6,110,0.014634,0.001826,192.168.1.27,0
19,3421,0.87,99,0.048333,0.003923,192.168.1.38,0
19,2688,4.59,138,0.255,0.009297,192.168.1.45,0
22,3243,0.72,126,0.034286,0.004063,192.168.1.46,0
14,2770,2.16,96,0.166154,0.005991,192.168.1.2,0
31,4974,1.0,43,0.033333,0.003154,192.168.1.46,0
13,3744,0.7,75,0.058333,0.009107,192.168.1.29,0
17,1283,1.17,98,0.073125,0.002299,192.168.1.8,0
43,4849,2.59,84,0.061667,0.002214,192.168.1.25,0
30,1016,0.3,43,0.010345,0.001299,192.168.1.14,0
45,1596,3.95,84,0.089773,0.001493,192.168.1.8,0
29,1112,3.01,132,0.1075,0.003511,192.168.1.34,0
24,3965,3.84,146,0.166957,0.007377,192.168.1.35,0
48,4842,3.75,78,0.079787,0.005969,192.168.1.19,0
35,2476,1.02,122,0.03,0.007008,192.168.1.35,0
24,773,4.2,148,0.182609,0.00853,192.168.1.30,0
9,4489,1.71,95,0.21375,0.001816,192.168.1.35,0
43,2393,0.84,98,0.02,0.006122,192.168.1.49,0
5,4934,0.89,46,0.2225,0.007213,192.168.1.47,0
48,1060,0.84,95,0.017872,0.002844,192.168.1.5,0
27,3498,4.25,132,0.163462,0.007543,192.168.1.7,0
251,8528129,31.38,1014,0.256746,0.263276,10.0.0.7,1
16,4230,3.74,49,0.249333,0.001207,192.168.1.18,0
36,3695,1.01,74,0.028857,0.001164,192.168.1.35,0
29,4018,3.68,129,0.131429,0.004814,192.168.1.11,0
32,4928,4.61,59,0.14871,0.005471,192.168.1.8,0
25,392,1.4,108,0.058333,0.00356,192.168.1.30,0
21,4263,1.0,141,0.05,0.002566,192.168.1.40,0
6,4633,1.65,109,0.33,0.000598,192.168.1.30,0
10,2841,3.59,66,0.398889,0.008996,192.168.1.43,0
45,718,4.31,84,0.097955,0.005195,192.168.1.32,0
14,2731,0.53,100,0.040769,0.005923,192.168.1.32,0
6,1957,0.7,101,0.14,0.00236,192.168.1.28,0
30,4559,1.41,77,0.048621,0.007854,192.168.1.49,0
39,4715,1.77,138,0.046579,0.005142,192.168.1.12,0
23,2931,0.28,132,0.012727,0.001994,192.168.1.45,0
7514,1862260,0.82,60,0.000306,1e-06,192.168.1.100,1
49,526,3.94,77,0.082083,0.007723,192.168.1.23,0
13,407,4.22,131,0.351667,0.003073,192.168.1.11,0
18,2587,3.89,57,0.228824,0.002251,192.168.1.33,0
22,2932,2.63,85,0.125238,0.008198,192.168.1.37,0
50,801,0.42,113,0.008571,0.001856,192.168.1.39,0
49,2856,0.63,41,0.013125,0.008317,192.168.1.28,0
46,2678,3.62,93,0.080444,0.00102,192.168.1.13,0
29,1543,3.06,79,0.109286,0.005053,192.168.1.24,0
24,3846,0.4,50,0.017391,0.007272,192.168.1.19,0
21,4698,4.99,119,0.2495,0.003802,192.168.1.35,0
9,1919,0.72,75,0.09,0.009995,192.168.1.26,0
37,4544,1.31,89,0.036389,0.002676,192.168.1.27,0
34,2786,0.75,43,0.022727,0.003696,192.168.1.23,0
5,3801,0.27,100,0.0675,0.003935,192.168.1.38,0
10,683,4.99,105,0.554444,0.008377,192.168.1.27,0
44,2196,4.47,57,0.103953,0.00928,192.168.1.47,0
40,4039,4.01,137,0.102821,0.00462,192.168.1.6,0
26,2884,0.44,144,0.0176,0.007639,192.168.1.24,0
37,4647,3.31,138,0.091944,0.001765,192.168.1.43,0
41,672,4.09,108,0.10225,0.003804,192.168.1.15,0
10566,1692706,0.91,98,0.000199,0.0,192.168.1.100,1
23,459,1.15,51,0.052273,0.007075,192.168.1.42,0
38,2298,3.57,112,0.096486,0.006876,192.168.1.50,0
50,4759,3.66,73,0.074694,0.006763,192.168.1.49,0
44,4788,1.62,77,0.037674,0.001785,192.168.1.10,0
7,1069,3.0,109,0.5,0.000581,192.168.1.26,0
22,3463,4.29,98,0.204286,0.005811,192.168.1.49,0
32,2976,4.78,128,0.154194,0.005522,192.168.1.21,0
38,1530,2.33,86,0.062973,0.001256,192.168.1.6,0
21,3586,4.21,89,0.2105,0.009318,192.168.1.3,0
34,1601,4.37,47,0.132424,0.002254,192.168.1.3,0
16,1767,1.73,41,0.115333,0.004061,192.168.1.16,0
28,2748,3.08,149,0.114074,0.009306,192.168.1.7,0
15,772,2.77,69,0.197857,0.007204,192.168.1.17,0
22,3633,4.48,66,0.213333,0.003943,192.168.1.23,0
25,3157,3.87,48,0.16125,0.009723,192.168.1.19,0
50,4119,1.86,54,0.037959,0.000851,192.168.1.35,0
6,810,2.75,114,0.55,0.001979,192.168.1.18,0
7,2991,1.9,74,0.316667,0.004975,192.168.1.34,0
22,2192,1.43,133,0.068095,0.003344,192.168.1.24,0
30,1093,4.09,148,0.141034,0.004211,192.168.1.19,0
9,4974,3.83,142,0.47875,0.008945,192.168.1.49,0
41,1217,0.27,78,0.00675,0.001556,192.168.1.25,0
485,2852,0.51,60,0.004629,3.1e-05,192.168.1.156,1
5,456,2.48,143,0.62,0.001531,192.168.1.23,0
8,3933,3.3,100,0.471429,0.00027,192.168.1.17,0
48,1251,1.04,122,0.022128,0.003326,192.168.1.32,0
10,3479,4.11,76,0.456667,0.005391,192.168.1.9,0
460,1179,0.12,61,0.00396,7e-06,192.168.1.192,1
346,5292,0.36,49,0.002766,4.7e-05,192.168.1.181,1
50,3542,2.2,64,0.044898,0.001847,192.168.1.30,0
34,984,0.65,104,0.019697,0.00477,192.168.1.20,0
31,1326,4.78,109,0.159333,0.006569,192.168.1.45,0
13,1436,0.42,109,0.035,0.006257,192.168.1.39,0
8,2291,0.73,122,0.104286,0.003885,192.168.1.32,0
33,2499,0.6,135,0.01875,0.007855,192.168.1.44,0
46,2378,3.44,98,0.076444,0.003322,192.168.1.50,0
10,2148,1.71,135,0.19,0.002761,192.168.1.16,0
46,3462,4.06,74,0.090222,0.002985,192.168.1.33,0
50,873,2.06,72,0.042041,0.008956,192.168.1.33,0
5,912,0.19,99,0.0475,0.002828,192.168.1.13,0
36,3391,3.76,69,0.107429,0.002948,192.168.1.18,0
37,3236,4.45,97,0.123611,0.009057,192.168.1.14,0
24,1092,0.57,64,0.024783,0.000741,192.168.1.13,0
48,3981,2.91,57,0.061915,0.007165,192.168.1.4,0
7,4775,0.39,45,0.065,0.002338,192.168.1.13,0
17,4905,1.31,94,0.081875,0.000954,192.168.1.42,0
26,906,3.31,97,0.1324,0.007809,192.168.1.37,0
46,454,2.54,80,0.056444,0.00496,192.168.1.45,0
25,720,2.37,103,0.09875,0.008483,192.168.1.49,0
44,2651,2.77,96,0.064419,0.003725,192.168.1.17,0
28,2124,3.45,149,0.127778,0.001422,192.168.1.31,0
5,4026,3.48,85,0.87,0.00585,192.168.1.17,0
33,424,1.92,106,0.06,0.002291,192.168.1.38,0
40,1503,1.43,124,0.036667,0.001948,192.168.1.37,0
45,2636,1.48,77,0.033636,0.00996,192.168.1.3,0
31,2145,3.16,145,0.105333,0.003199,192.168.1.38,0
45,726,3.42,76,0.077727,0.006913,192.168.1.4,0
42,934,4.99,70,0.121707,0.009492,192.168.1.22,0
37,2195,1.56,140,0.043333,0.009921,192.168.1.45,0
39,484,3.84,68,0.101053,0.004339,192.168.1.34,0
17,2140,1.48,122,0.0925,0.009299,192.168.1.46,0
32,1206,1.13,132,0.036452,0.005447,192.168.1.22,0
36,2437,2.94,144,0.084,0.007381,192.168.1.43,0
49,2330,1.38,72,0.02875,0.000198,192.168.1.49,0
20,1556,4.96,63,0.261053,0.00884,192.168.1.30,0
16,1373,3.86,42,0.257333,0.005744,192.168.1.3,0
9,637,1.01,122,0.12625,0.006476,192.168.1.44,0
24,3116,3.02,139,0.131304,0.008542,192.168.1.15,0
41,1794,4.85,119,0.12125,0.009652,192.168.1.6,0
37,2852,2.85,50,0.079167,0.004531,192.168.1.15,0
8,4684,0.55,112,0.078571,0.004025,192.168.1.47,0
15,556,4.65,71,0.332143,0.003873,192.168.1.43,0
35,4237,2.79,145,0.082059,0.004702,192.168.1.45,0
15,4706,1.49,78,0.106429,0.002118,192.168.1.26,0
24,2803,4.07,61,0.176957,0.005431,192.168.1.49,0
21,573,4.56,46,0.228,0.006985,192.168.1.24,0
46,3400,1.28,57,0.028444,0.005267,192.168.1.15,0
20,1913,2.73,105,0.143684,0.004296,192.168.1.45,0
32,1328,0.64,80,0.020645,0.002744,192.168.1.28,0
46,4692,0.26,85,0.005778,0.009099,192.168.1.35,0
31,3422,2.23,93,0.074333,0.003701,192.168.1.41,0
38,2173,0.86,49,0.023243,0.001157,192.168.1.28,0
44,2143,1.41,48,0.032791,0.002353,192.168.1.16,0
46,1728,1.79,132,0.039778,0.005666,192.168.1.42,0
13,4301,2.71,101,0.225833,0.003817,192.168.1.29,0
42,830,3.54,77,0.086341,0.006357,192.168.1.26,0
49,3228,2.67,115,0.055625,0.006719,192.168.1.6,0
41,1934,0.65,146,0.01625,0.006423,192.168.1.20,0
18,331,0.9,73,0.052941,0.002883,192.168.1.22,0
19,1375,2.83,97,0.157222,0.008283,192.168.1.33,0
22,2699,2.57,96,0.122381,0.009165,192.168.1.22,0
45,4428,4.92,131,0.111818,0.000267,192.168.1.46,0
32,1364,2.78,74,0.089677,0.006469,192.168.1.36,0
19,1269,2.17,81,0.120556,0.004178,192.168.1.30,0
41,4856,3.22,58,0.0805,0.007308,192.168.1.16,0
28,2875,1.08,104,0.04,0.002039,192.168.1.43,0
16,4504,4.67,76,0.311333,0.009309,192.168.1.25,0
8,924,2.8,42,0.4,0.003841,192.168.1.34,0
5,3733,3.52,109,0.88,0.008157,192.168.1.27,0
27,1159,0.32,49,0.012308,0.003963,192.168.1.45,0
23,2218,3.75,129,0.170455,0.003608,192.168.1.45,0
19,4640,3.55,109,0.197222,0.009459,192.168.1.36,0
29,2947,1.5,97,0.053571,0.009194,192.168.1.5,0
18,4965,4.45,117,0.261765,0.00831,192.168.1.31,0
6,731,2.25,119,0.45,0.005755,192.168.1.6,0
7,3154,2.54,99,0.423333,0.00482,192.168.1.16,0
37,4655,0.57,41,0.015833,0.007215,192.168.1.27,0
227,5020,0.12,49,0.001358,7.4e-05,192.168.1.230,1
18,4999,0.68,107,0.04,0.006792,192.168.1.49,0
35,3863,0.22,123,0.006471,0.008748,192.168.1.7,0
16,3854,1.92,65,0.128,0.006283,192.168.1.26,0
31,2309,4.51,69,0.150333,0.00959,192.168.1.32,0
32,4043,4.58,73,0.147742,0.001951,192.168.1.35,0
14,1141,0.8,103,0.061538,0.004587,192.168.1.47,0
13,3054,0.11,61,0.009167,0.001716,192.168.1.49,0
12,1103,0.71,91,0.064545,0.005629,192.168.1.19,0
21,1868,1.36,72,0.068,0.003548,192.168.1.47,0
33,3427,0.43,76,0.013437,0.00413,192.168.1.28,0
25,3825,1.07,99,0.044583,0.004458,192.168.1.8,0
42,2816,0.26,90,0.006341,0.002175,192.168.1.7,0
42,3304,1.95,73,0.047561,0.005133,192.168.1.50,0
41,1089,3.83,106,0.09575,0.005531,192.168.1.15,0
7,1214,3.83,74,0.638333,0.007109,192.168.1.9,0
34,2314,3.79,84,0.114848,0.006332,192.168.1.36,0
44,455,4.5,128,0.104651,0.002124,192.168.1.29,0
23,3113,3.26,72,0.148182,0.001676,192.168.1.36,0
23,3423,1.79,148,0.081364,0.005366,192.168.1.2,0
15,1038,0.34,138,0.024286,0.006512,192.168.1.35,0
24,821,0.84,74,0.036522,0.004692,192.168.1.13,0
42,1019,1.94,74,0.047317,0.003167,192.168.1.42,0
40,4035,0.35,48,0.008974,0.008564,192.168.1.39,0
29,628,4.83,99,0.1725,0.004209,192.168.1.45,0
14,4983,0.12,68,0.009231,0.007768,192.168.1.34,0
32,3718,0.57,137,0.018387,0.008524,192.168.1.32,0
11,2584,1.76,57,0.176,0.006648,192.168.1.15,0
7,4379,2.75,72,0.458333,0.004662,192.168.1.46,0
44,499,3.32,42,0.077209,0.005254,192.168.1.10,0
428,8447,0.83,40,0.003297,6.8e-05,192.168.1.122,1
30,4623,4.96,131,0.171034,0.002774,192.168.1.32,0
31,1149,0.5,87,0.016667,0.006094,192.168.1.10,0
49,1773,0.87,147,0.018125,0.0053,192.168.1.20,0
34,553,4.3,44,0.130303,0.000316,192.168.1.32,0
31,2985,3.76,45,0.125333,0.002269,192.168.1.45,0
5,3610,3.72,133,0.93,0.009523,192.168.1.43,0
16,2777,1.04,105,0.069333,0.004877,192.168.1.31,0
24,4686,2.93,97,0.127391,0.006726,192.168.1.46,0
365,2784,0.63,50,0.00381,3.9e-05,192.168.1.111,1
18,3976,0.9,102,0.052941,0.000318,192.168.1.8,0
48,4533,0.23,90,0.004894,0.007338,192.168.1.26,0
28,4270,2.5,65,0.092593,0.002695,192.168.1.40,0
12,2112,4.51,65,0.41,0.008275,192.168.1.29,0
8,522,1.08,71,0.154286,0.008833,192.168.1.22,0
49,537,3.34,115,0.069583,0.007975,192.168.1.5,0
12,1767,2.37,90,0.215455,0.000461,192.168.1.20,0
19,1079,2.99,47,0.166111,0.009279,192.168.1.23,0
30,2296,1.11,70,0.038276,0.006295,192.168.1.13,0
37,1899,1.66,148,0.046111,0.002097,192.168.1.19,0
31,2047,1.6,79,0.053333,0.009365,192.168.1.31,0
41,1405,1.01,68,0.02525,0.006114,192.168.1.47,0
23,3060,3.14,146,0.142727,0.006073,192.168.1.45,0
5,4214,1.62,86,0.405,0.005049,192.168.1.10,0
128,6481,0.59,62,0.001667,9.5e-05,192.168.1.127,1
11,4810,3.04,111,0.304,0.009366,192.168.1.31,0
10,4090,0.18,88,0.02,0.005843,192.168.1.3,0
11,1363,4.92,47,0.492,0.002391,192.168.1.15,0
34,560,3.12,74,0.094545,0.008089,192.168.1.33,0
14,2726,1.6,68,0.123077,0.001447,192.168.1.5,0
5658,1180688,1.41,131,0.000457,3e-06,192.168.1.100,1
50,4157,1.95,41,0.039796,0.005341,192.168.1.35,0
43,3350,1.98,43,0.047143,0.00159,192.168.1.5,0
24,3314,2.21,79,0.096087,0.007228,192.168.1.37,0
43,3872,2.29,93,0.054524,0.00097,192.168.1.44,0
27,3158,1.03,124,0.039615,0.00307,192.168.1.9,0
24,639,4.37,53,0.19,0.008771,192.168.1.34,0
12,376,0.84,75,0.076364,0.004159,192.168.1.24,0
38,4741,2.93,103,0.079189,0.004594,192.168.1.29,0
43,2938,3.83,120,0.09119,0.000704,192.168.1.28,0
7,4371,4.05,57,0.675,0.001661,192.168.1.17,0
7,4765,3.22,42,0.536667,0.002123,192.168.1.25,0
5,1466,4.26,149,1.065,0.003476,192.168.1.32,0
5,3787,1.57,76,0.3925,0.004257,192.168.1.8,0
13,3969,1.04,53,0.086667,0.002499,192.168.1.8,0
5,3436,2.87,40,0.7175,0.009299,192.168.1.5,0
46,4800,1.4,138,0.031111,0.004556,192.168.1.5,0
37,1165,1.37,59,0.038056,0.006927,192.168.1.48,0
11,3999,1.68,74,0.168,0.001201,192.168.1.3,0
47,3304,4.82,128,0.104783,0.004048,192.168.1.37,0
17,1992,3.17,104,0.198125,0.001166,192.168.1.13,0
350,4810,0.91,40,0.004287,3.4e-05,192.168.1.214,1
27,3459,3.78,132,0.145385,0.000757,192.168.1.30,0
39,1697,3.14,65,0.082632,0.001452,192.168.1.31,0
7301,1023312,1.49,52,0.000279,9e-06,192.168.1.100,1
16,619,4.69,141,0.312667,0.002233,192.168.1.9,0
17,883,2.16,127,0.135,0.008062,192.168.1.21,0
35,3604,2.62,44,0.077059,0.001236,192.168.1.8,0
10,690,1.63,67,0.181111,0.00741,192.168.1.43,0
21,4219,4.36,104,0.218,0.000231,192.168.1.30,0
39,3756,2.75,102,0.072368,0.002876,192.168.1.38,0
7,4659,2.39,140,0.398333,0.002108,192.168.1.8,0
50,2629,2.21,140,0.045102,0.005647,192.168.1.3,0
411,6503,0.94,44,0.004883,8.7e-05,192.168.1.70,1
35,1065,0.12,55,0.003529,0.007995,192.168.1.17,0
27,4465,4.66,53,0.179231,0.005696,192.168.1.49,0
6165,532614,1.7,140,0.000399,2e-06,192.168.1.100,1
43,2957,3.16,66,0.075238,0.009237,192.168.1.17,0
35,4770,1.59,138,0.046765,0.003763,192.168.1.5,0
34,4118,2.38,55,0.072121,0.005741,192.168.1.22,0
15,1240,4.37,47,0.312143,0.000345,192.168.1.35,0
33,2095,3.31,82,0.103438,0.002269,192.168.1.6,0
24,4181,2.65,148,0.115217,0.003596,192.168.1.24,0
48,3898,4.66,134,0.099149,0.000352,192.168.1.39,0
7994,564620,0.55,155,0.000485,6e-06,192.168.1.100,1
22,1674,2.98,84,0.141905,0.007301,192.168.1.38,0
11,1911,2.44,100,0.244,0.002564,192.168.1.35,0
16,4633,1.1,132,0.073333,0.009585,192.168.1.31,0
17,3465,1.54,55,0.09625,0.002338,192.168.1.34,0
5227,507219,1.28,180,0.000354,9e-06,192.168.1.100,1
5,4068,1.71,109,0.4275,0.001145,192.168.1.8,0
208,2813,0.7,59,0.001528,2.1e-05,192.168.1.51,1
13,2732,4.21,137,0.350833,0.004451,192.168.1.39,0
47,2065,1.99,107,0.043261,0.000513,192.168.1.47,0
47,2069,4.71,117,0.102391,0.008578,192.168.1.14,0
24,1428,4.89,124,0.212609,0.002802,192.168.1.6,0
41,2819,4.34,63,0.1085,0.004922,192.168.1.13,0
6,2341,2.42,74,0.484,0.004126,192.168.1.28,0
9,3986,4.99,52,0.62375,0.006063,192.168.1.6,0
15,3139,3.67,69,0.262143,0.006455,192.168.1.11,0
15854,728623,1.29,149,0.000132,1e-06,192.168.1.100,1
16,4784,1.38,114,0.092,0.002192,192.168.1.32,0
23,3785,1.57,110,0.071364,0.003134,192.168.1.41,0
17,4159,0.85,75,0.053125,0.00019,192.168.1.37,0
36,3097,3.19,97,0.091143,0.00725,192.168.1.5,0
12,4202,3.5,78,0.318182,0.007498,192.168.1.15,0
397,17668754,49.64,1049,0.489785,0.17618,10.0.0.9,1
121,6613,0.45,64,0.000407,4.7e-05,192.168.1.35,1
9,452,1.12,67,0.14,0.004288,192.168.1.23,0
449,7297191,57.9,1323,0.226,0.721767,10.0.0.1,1
6,4758,4.63,100,0.926,0.007515,192.168.1.18,0
35,3324,2.52,85,0.074118,0.009638,192.168.1.27,0
36,4532,2.32,135,0.066286,0.004481,192.168.1.49,0
24,3831,2.38,149,0.103478,0.004982,192.168.1.24,0
42,2108,1.16,52,0.028293,0.005738,192.168.1.13,0
47,4535,1.24,74,0.026957,0.003676,192.168.1.27,0
36,683,2.02,83,0.057714,0.003268,192.168.1.27,0
41,4877,2.47,80,0.06175,0.00488,192.168.1.14,0
42,569,2.48,148,0.060488,0.003263,192.168.1.27,0
50,3363,4.97,54,0.101429,0.007642,192.168.1.21,0
21,4235,1.9,142,0.095,0.00104,192.168.1.19,0
50,3789,1.79,83,0.036531,0.007823,192.168.1.48,0
46,1788,1.74,46,0.038667,0.004402,192.168.1.17,0
32,2808,1.22,84,0.039355,0.009569,192.168.1.50,0
11,4961,4.56,105,0.456,0.008422,192.168.1.33,0
42,3735,2.92,45,0.07122,0.005109,192.168.1.4,0
29,4942,1.72,116,0.061429,0.006945,192.168.1.48,0
47,1583,2.78,117,0.060435,0.004252,192.168.1.34,0
29,3062,2.25,75,0.080357,0.008929,192.168.1.15,0
50,3682,3.4,98,0.069388,0.006568,192.168.1.27,0
39,4668,1.62,44,0.042632,0.003654,192.168.1.34,0
49,3071,2.22,86,0.04625,0.00575,192.168.1.26,0
36,2602,2.96,109,0.084571,0.002247,192.168.1.39,0
18,4383,4.56,100,0.268235,0.001352,192.168.1.2,0
25,3031,3.97,142,0.165417,0.000312,192.168.1.4,0
42,2683,0.82,49,0.02,0.003945,192.168.1.24,0
7,2063,3.68,144,0.613333,0.000638,192.168.1.3,0
43,3370,3.72,136,0.088571,0.008299,192.168.1.16,0
13,3162,3.9,140,0.325,0.001117,192.168.1.35,0
21,852,3.95,147,0.1975,0.009257,192.168.1.49,0
441,9944220,40.64,1497,0.139002,0.138749,10.0.0.7,1
25,4127,3.83,121,0.159583,0.004543,192.168.1.41,0
35,2292,3.36,131,0.098824,0.005941,192.168.1.6,0
35,2002,2.54,91,0.074706,0.009916,192.168.1.40,0
35,4022,1.05,79,0.030882,0.008103,192.168.1.45,0
46,763,2.43,134,0.054,0.008888,192.168.1.35,0
17,1750,2.07,146,0.129375,0.001922,192.168.1.9,0
33,1535,4.46,79,0.139375,0.000278,192.168.1.15,0
33,1035,4.16,108,0.13,0.000647,192.168.1.44,0
5,4052,1.6,85,0.4,0.007228,192.168.1.12,0
21,2279,1.31,135,0.0655,0.001481,192.168.1.42,0
28,2519,4.21,84,0.155926,0.007742,192.168.1.33,0
8,4759,0.14,57,0.02,0.00962,192.168.1.14,0
23,4637,1.62,126,0.073636,0.004776,192.168.1.35,0
36,4979,2.81,114,0.080286,0.007757,192.168.1.45,0
50,3676,1.89,88,0.038571,0.005333,192.168.1.25,0
46,1513,1.68,62,0.037333,0.000962,192.168.1.5,0
28,1596,2.68,45,0.099259,0.008542,192.168.1.14,0
46,686,2.34,59,0.052,0.008763,192.168.1.6,0
12,734,3.25,77,0.295455,0.006302,192.168.1.9,0
33,4849,0.15,119,0.004687,0.006275,192.168.1.36,0
50,4970,1.79,51,0.036531,0.001271,192.168.1.7,0
9,2589,0.89,43,0.11125,0.007196,192.168.1.45,0
7,2737,4.22,107,0.703333,0.007622,192.168.1.36,0
25,3355,3.27,73,0.13625,0.000553,192.168.1.12,0
8,4167,1.71,130,0.244286,0.001316,192.168.1.50,0
14,4271,3.76,150,0.289231,0.002338,192.168.1.10,0
19,2243,2.26,116,0.125556,0.006889,192.168.1.26,0
13,4757,0.69,106,0.0575,0.001771,192.168.1.28,0
24,4874,1.6,83,0.069565,0.001385,192.168.1.49,0
36,3831,0.69,60,0.019714,0.005279,192.168.1.27,0
14,4089,0.6,84,0.046154,0.006022,192.168.1.47,0
27,2064,1.77,93,0.068077,0.003497,192.168.1.41,0
15,2132,0.72,47,0.051429,0.006796,192.168.1.10,0
37,2951,3.25,107,0.090278,0.009107,192.168.1.20,0
15,2261,4.6,83,0.328571,0.007061,192.168.1.48,0
38,1121,0.13,109,0.003514,0.00311,192.168.1.30,0
49,2700,4.39,147,0.091458,0.002564,192.168.1.49,0
8,3844,3.22,73,0.46,0.002971,192.168.1.47,0
30,3657,1.61,68,0.055517,0.007263,192.168.1.40,0
33,1607,2.93,66,0.091563,0.002084,192.168.1.11,0
23,1562,0.68,127,0.030909,0.006392,192.168.1.36,0
33,4967,1.65,78,0.051562,0.001928,192.168.1.22,0
9,1209,2.47,109,0.30875,0.008909,192.168.1.48,0
27,3117,2.21,43,0.085,0.00668,192.168.1.33,0
21,3687,4.96,147,0.248,0.007858,192.168.1.50,0
32,3901,2.35,149,0.075806,0.009655,192.168.1.9,0
17581,893914,0.75,96,8.3e-05,9e-06,192.168.1.100,1
21,2156,4.4,116,0.22,0.003544,192.168.1.21,0
8,4010,2.0,118,0.285714,0.00043,192.168.1.20,0
25,2362,3.25,109,0.135417,0.000805,192.168.1.19,0
9,4619,3.87,71,0.48375,0.00285,192.168.1.25,0
32,1371,3.29,82,0.106129,0.000899,192.168.1.11,0
21,3726,2.88,99,0.144,0.005313,192.168.1.23,0
37,1301,0.65,80,0.018056,0.007736,192.168.1.33,0
18,4703,1.18,127,0.069412,0.000227,192.168.1.28,0
35,3430,0.3,60,0.008824,0.005043,192.168.1.3,0
9,4807,1.8,124,0.225,0.009008,192.168.1.50,0
17,3286,3.2,71,0.2,0.002614,192.168.1.50,0
46,3126,2.88,45,0.064,0.009487,192.168.1.15,0
48,3709,4.45,119,0.094681,0.004896,192.168.1.6,0
17,3621,3.49,84,0.218125,0.000872,192.168.1.6,0
377,9712,0.87,59,0.003384,4.7e-05,192.168.1.47,1
46,4916,2.99,134,0.066444,0.001596,192.168.1.25,0
19,4310,4.44,148,0.246667,0.004873,192.168.1.24,0
12,3245,2.9,70,0.263636,0.003604,192.168.1.32,0
26,1572,0.8,42,0.032,0.001955,192.168.1.50,0
11745,1790390,0.91,142,9.5e-05,6e-06,192.168.1.100,1
49,4318,0.13,113,0.002708,0.008436,192.168.1.41,0
22,2234,4.43,130,0.210952,0.002345,192.168.1.14,0
31,3896,3.93,110,0.131,0.004527,192.168.1.28,0
6,927,2.04,116,0.408,0.002029,192.168.1.10,0
7,1153,2.13,79,0.355,0.009219,192.168.1.43,0
32,1957,0.29,80,0.009355,0.000536,192.168.1.28,0
24,2059,3.87,83,0.168261,0.004574,192.168.1.12,0
22,3020,1.25,143,0.059524,0.001336,192.168.1.3,0
6,2446,3.32,127,0.664,0.001628,192.168.1.25,0
36,4388,3.05,108,0.087143,0.002013,192.168.1.4,0
28,1516,4.81,87,0.178148,0.004026,192.168.1.49,0
44,1767,2.62,129,0.06093,0.007558,192.168.1.41,0
104,10340015,33.89,1382,0.427122,0.23063,10.0.0.6,1
41,4483,3.91,75,0.09775,0.008168,192.168.1.2,0
36,3906,2.75,145,0.078571,0.00832,192.168.1.18,0
44,3446,4.89,42,0.113721,0.006388,192.168.1.48,0
47,926,4.42,62,0.096087,0.000946,192.168.1.32,0
15,4579,0.92,117,0.065714,0.003721,192.168.1.42,0
265,4872,0.97,53,0.002385,2.7e-05,192.168.1.62,1
49,1342,3.56,76,0.074167,0.005626,192.168.1.27,0
40,2967,0.33,91,0.008462,0.003863,192.168.1.31,0
6,4458,4.25,105,0.85,0.001525,192.168.1.28,0
15,4603,0.5,104,0.035714,0.009992,192.168.1.24,0
40,1077,2.94,107,0.075385,0.00601,192.168.1.21,0
38,3172,1.68,102,0.045405,0.006913,192.168.1.23,0
262,6800,0.54,64,0.001753,7e-05,192.168.1.124,1
25,1324,4.26,113,0.1775,0.003233,192.168.1.39,0
44,4270,2.11,66,0.04907,0.005828,192.168.1.43,0
11,3650,1.56,121,0.156,0.003844,192.168.1.48,0
9,3642,4.73,117,0.59125,0.006477,192.168.1.37,0
13,1300,2.22,56,0.185,0.00352,192.168.1.9,0
26,4596,0.68,92,0.0272,0.002971,192.168.1.46,0
26,1146,4.09,104,0.1636,0.000318,192.168.1.45,0
12,2757,1.56,119,0.141818,0.000638,192.168.1.45,0
28,2065,4.91,101,0.181852,0.004767,192.168.1.12,0
30,4520,2.6,70,0.089655,0.005017,192.168.1.48,0
354,15327453,17.08,1485,0.065041,0.947211,10.0.0.2,1
39,1040,4.87,50,0.128158,0.007283,192.168.1.18,0
50,1961,0.23,121,0.004694,0.008691,192.168.1.3,0
45,2958,3.46,134,0.078636,0.007941,192.168.1.36,0
438,3255,0.13,40,0.003493,1.3e-05,192.168.1.31,1
33,4360,2.72,136,0.085,0.00833,192.168.1.20,0
37,2876,1.07,41,0.029722,0.003987,192.168.1.29,0
46,1105,0.45,47,0.01,0.009212,192.168.1.46,0
39,718,3.54,76,0.093158,0.004664,192.168.1.30,0
7,2284,4.52,95,0.753333,0.008287,192.168.1.24,0
14,4790,3.97,122,0.305385,0.006042,192.168.1.35,0
36,686,3.16,115,0.090286,0.009029,192.168.1.45,0
36,4096,3.72,77,0.106286,0.008682,192.168.1.9,0
28,4812,0.92,127,0.034074,0.008171,192.168.1.33,0
22,4457,0.48,117,0.022857,0.000726,192.168.1.42,0
396,5123,0.3,47,0.003446,2.7e-05,192.168.1.48,1
49,1365,0.44,107,0.009167,0.008355,192.168.1.28,0
11,991,0.3,100,0.03,0.005592,192.168.1.41,0
44,435,3.33,122,0.077442,0.001477,192.168.1.14,0
17,1888,0.12,43,0.0075,0.003397,192.168.1.10,0
